id,file_dir,content
6335,E:\DATN\dataframe\train_file\71.txt,"Với bức ảnh bên trái, mắt thường cũng khó phân biệt được."
6336,E:\DATN\dataframe\train_file\71.txt,"Làm sao để đào tạo một model dêp learning đủ tốt để classify, đây là một hướng đi được rất nhiều paper nghiên cứu, mình sẽ đề cập rõ hơn ở phần bốn, bao gồm cả ưu nhược điển của nó."
6337,E:\DATN\dataframe\train_file\71.txt,3.4 Active Flash
6338,E:\DATN\dataframe\train_file\71.txt,"Sử dụng đèn flash có sẵn của thiết bị, sau đó huấn luyện mô hình để nhận ra sự thay đổi trước và sau khi bật đèn flash, đó là ý tưởng của phương pháp này."
6339,E:\DATN\dataframe\train_file\71.txt,"Mình không có nhiều kinh nghiệm đối với phương pháp này, tuy nhiên một số báo cáo cho rằng đây là phương pháp có nhiều hứa hẹn."
6340,E:\DATN\dataframe\train_file\71.txt,"Nhìn chung, bài toán face anti-spoofing vẫn là bài toán còn nhiều vấn đề chưa được khai phá."
6341,E:\DATN\dataframe\train_file\71.txt,3.5 Challenge-response
6342,E:\DATN\dataframe\train_file\71.txt,Một số ứng dụng xác thực danh tính yêu cầu người dùng thực hiện một số thao tác không đoán trước (thường random) để xác minh trước màn hình có phải người sống thực sự hay không.
6343,E:\DATN\dataframe\train_file\71.txt,Một số yêu cầu như là:
6344,E:\DATN\dataframe\train_file\71.txt,"Nghiêng đầu trái phải, di chuyển đầu lúc lắc"
6345,E:\DATN\dataframe\train_file\71.txt,Mỉm cười
6346,E:\DATN\dataframe\train_file\71.txt,Biểu cảm vui buồn
6347,E:\DATN\dataframe\train_file\71.txt,"Về cơ bản, cách này khá hiệu quả để xác thực vật thể sống."
6348,E:\DATN\dataframe\train_file\71.txt,Nhưng điểm phiền toái nhất chính là trải nghiệm khách hàng.
6349,E:\DATN\dataframe\train_file\71.txt,Thực sự rất phiền nếu cái máy chấm công ở cổng công ty bắt chúng ta làm đủ trò hề trước màn hình mới chấm công cho chúng ta phải không =)))))
6350,E:\DATN\dataframe\train_file\71.txt,3.6 3D camera
6351,E:\DATN\dataframe\train_file\71.txt,"Ý tưởng căn bản bắt đầu từ việc, khuôn mặt người thật là một khối 3D, nghĩa là nó có sự lồi lõm khác nhau, và khoảng cách từ camera tới vật thể có sự khác nhau giữa các điểm."
6352,E:\DATN\dataframe\train_file\71.txt,Ta gọi nó là bản đồ độ sâu (depth map).
6353,E:\DATN\dataframe\train_file\71.txt,"Còn với giả mạo, là một màn hình phẳng."
6354,E:\DATN\dataframe\train_file\71.txt,Và camera 3D có thể thu được thông tin về độ sâu đó.
6355,E:\DATN\dataframe\train_file\71.txt,Đây có thể coi là phương pháp hiệu quả nhất của bài toán face anti-spoofing.
6356,E:\DATN\dataframe\train_file\71.txt,"Tuy nhiên, đưa 2 ảnh và bảo phân biệt đâu là ảnh giả mạo, trường hợp này 3D camera fail =))) Và vấn đề lớn nhất có lẽ là chi phí camera, cũng như một số ảnh hưởng môi trường."
6357,E:\DATN\dataframe\train_file\71.txt,Tạm kết
6358,E:\DATN\dataframe\train_file\71.txt,Và hình dưới đây tổng kết ưu nhược điểm của cả 6 phương pháp mà mình đã nêu trên.
6359,E:\DATN\dataframe\train_file\71.txt,"(màu xanh là phần pp đó có thể hold, màu đỏ là nhược điểm)."
6360,E:\DATN\dataframe\train_file\71.txt,Evaluation Metrics
6361,E:\DATN\dataframe\train_file\71.txt,"Về các phương pháp đánh giá mô hình, có thể kể đến được dùng phổ biến nhất là Tỉ lệ từ chối sai - False Rejection Rate (FRR) và Tỉ lệ chấp nhận sai - False Acceptance Rate (FAR)."
6362,E:\DATN\dataframe\train_file\71.txt,"Hải chỉ số này thường được dùng trong xác minh sinh trắc học, nên cũng có thể dùng trong FAS."
6363,E:\DATN\dataframe\train_file\71.txt,FRR: có bao nhiêu mẫu đúng bị từ chối.
6364,E:\DATN\dataframe\train_file\71.txt,"Ví dụ: nếu FRR là 0,2%, cứ 500 người dùng được ủy quyền sẽ có một người bị từ chối nhận dạng khi họ truy cập."
6365,E:\DATN\dataframe\train_file\71.txt,FAR: có bao nhiêu kể mạo danh vượt qua ngưỡng.
6366,E:\DATN\dataframe\train_file\71.txt,"Lưu ý rằng, hai chỉ số này có tác động lẫn nhau."
6367,E:\DATN\dataframe\train_file\71.txt,"Như vậy, nếu chúng ta ưu tiên người dùng, ta tập trung vào FAR, means nếu sai một chút vẫn có thể chấp nhận."
6368,E:\DATN\dataframe\train_file\71.txt,"Ngược lại, nếu ta muốn loại bỏ mọi kẻ giả mạo nhiều nhất có thể, ta sẽ tập trung nâng cao chỉ số FRR."
6369,E:\DATN\dataframe\train_file\71.txt,"Ngoài ra, khá nhiều paper sử dụng thêm các chỉ số đánh giá sau:"
6370,E:\DATN\dataframe\train_file\71.txt,TP: True positive
6371,E:\DATN\dataframe\train_file\71.txt,TN: True negative
6372,E:\DATN\dataframe\train_file\71.txt,FP: False positive
6373,E:\DATN\dataframe\train_file\71.txt,FN: False negative
6374,E:\DATN\dataframe\train_file\71.txt,Attack Presentation Classification Error Rate (APCER ):
6375,E:\DATN\dataframe\train_file\71.txt,APCER = \frac {FP} {TN + FP}
6376,E:\DATN\dataframe\train_file\71.txt,Normal Presentation Classification Error Rate (NPCER ):
6377,E:\DATN\dataframe\train_file\71.txt,NPCER = \frac{FN}{FN + TP}
6378,E:\DATN\dataframe\train_file\71.txt,Average Classification Error Rate (ACER):
6379,E:\DATN\dataframe\train_file\71.txt,ACER = \frac{APCER + NPCER}{2}
6380,E:\DATN\dataframe\train_file\71.txt,Evaluation Protocols
6381,E:\DATN\dataframe\train_file\71.txt,"Đến khi tìm hiểu về bài toán Face Anti-Spoofing mình mới gặp những khái niệm này, nên mình cũng muốn giới thiệu một chút."
6382,E:\DATN\dataframe\train_file\71.txt,"Đối với các bài toán thông thường, hẳn bạn đã từng quen với việc chia dataset của chúng ta ra làm ba phần: train, validation và test."
6383,E:\DATN\dataframe\train_file\71.txt,"Trong đó, cả ba tập này đều có format tương tương nhau."
6384,E:\DATN\dataframe\train_file\71.txt,"Vậy FAS có chia train, valid, test như thế không?"
6385,E:\DATN\dataframe\train_file\71.txt,Tại sao bài toán FAS lại cần đến nhiều giao thức đánh giá?
6386,E:\DATN\dataframe\train_file\71.txt,"Như đã nêu trên, một trong những vấn đề của FAS là việc, có rất nhiều cách để tấn công giả mạo."
6387,E:\DATN\dataframe\train_file\71.txt,"Một số phương pháp phân biệt được tốt cách tấn công này, nhưng lại fail với cách tấn công khác."
6388,E:\DATN\dataframe\train_file\71.txt,"Thế nên, các nghiên cứu về FAS mới đưa thêm một số cách đánh giá chéo."
6389,E:\DATN\dataframe\train_file\71.txt,Intra-Dataset Intra-Type Protocol: được sử dụng trong các tình huống chỉ có sự thay đổi nhỏ về domain.
6390,E:\DATN\dataframe\train_file\71.txt,"Ở đây, training data và testing data được lấy chung từ một bộ dữ liệu."
6391,E:\DATN\dataframe\train_file\71.txt,(Fig.4 (a) in paper)
6392,E:\DATN\dataframe\train_file\71.txt,"Cross-Dataset Intra-Type Protocol: Giao thức này tập trung vào đo lường khả năng tổng quát hóa miền cấp độ tập dữ liệu chéo, thường huấn luyện các mô hình trên một hoặc một số tập dữ liệu (source domain) và sau đó kiểm tra trên các tập dữ liệu chưa nhìn thấy trước đó (thay đổi target domain)."
6393,E:\DATN\dataframe\train_file\71.txt,(Fig.4 (b) in paper)
6394,E:\DATN\dataframe\train_file\71.txt,"Intra-Dataset Cross-Type Protocol: ngược lại với giao thức phía trên, cách đánh giá này chỉ huấn luyện mô hình trên một tập data, sau đó đánh giá xem mô hình có mang tính tổng quát không bằng cách testing trên nhiều tập test ở nhiều domain khác nhau, chưa từng xuất hiện trong tập train."
6395,E:\DATN\dataframe\train_file\71.txt,"Được sử dụng nhiều nhất trong trường hợp này là dataset SiW-M, với hơn 13 loại tấn công khác nhau."
6396,E:\DATN\dataframe\train_file\71.txt,(Fig.4 (c) in paper)
6397,E:\DATN\dataframe\train_file\71.txt,"Cross-Dataset Cross-Type Protocol: Sau ba loại đánh giá trên, mặc dù bắt được kha khá các vấn đề có thể xảy ra trong thực tế, nhưng có lẽ người ta vẫn thấy chưa đủ =))))) Ở giao thức này, chúng ta đo lường mô hình FAS tổng quát trên cả miền chưa từng nhìn thấy và các kiểu tấn công không xác định."
6398,E:\DATN\dataframe\train_file\71.txt,"Thường thì, hai datasets OULU-NPU và SiW được trộn lại để huấn luyện, trong khi HKBU-MARs và 3DMask được sử dụng trong testing."
6399,E:\DATN\dataframe\train_file\71.txt,(Fig.4 (d) in paper)
6400,E:\DATN\dataframe\train_file\71.txt,Phần viết này tham khảo từ paper:
6401,E:\DATN\dataframe\train_file\71.txt, (28 June 2021)
6402,E:\DATN\dataframe\train_file\71.txt,"Về cơ bản, bài toán thật giả có thể được coi như là bài toán classification."
6403,E:\DATN\dataframe\train_file\71.txt,"Thậm chí, sử dụng các thuật toán ML như logistic regression hay SVM vẫn có thể giải quyết được bài toán ở một mức độ nào đó với kết quả không hề tệ."
6404,E:\DATN\dataframe\train_file\71.txt,Tiếp theo đây mình giới thiệu về các hướng tiếp cận sử dụng deep learning.
6405,E:\DATN\dataframe\train_file\71.txt,"Đây là hướng nghiên cứu được đào sâu nhất trong tất cả sáu hướng mình đã điểm qua ở phần ba, là hướng có nhiều paper nhất."
6406,E:\DATN\dataframe\train_file\71.txt,"Về nhược điểm của việc sử dụng deep learning, có thể kể đến hai nhược điểm lớn:"
6407,E:\DATN\dataframe\train_file\71.txt,"Thứ nhất, là khả năng học tổng quát."
6408,E:\DATN\dataframe\train_file\71.txt,"Nếu chúng ta huấn luyện model deep learning cái gì, nó sẽ học mỗi thứ đó."
6409,E:\DATN\dataframe\train_file\71.txt,"Vấn đề là, có rất nhiều phương pháp tấn công giả mạo."
6410,E:\DATN\dataframe\train_file\71.txt,Ta gọi đó là vấn đề domain.
6411,E:\DATN\dataframe\train_file\71.txt,Hầu hết các mô hình giả quyết được domain này thì lại mắc lỗi với domain khác.
6412,E:\DATN\dataframe\train_file\71.txt,Cân bằng nhiều domain thì lại giảm hiệu suất chung.
6413,E:\DATN\dataframe\train_file\71.txt,"Thứ hai, là ảnh hưởng của môi trường."
6414,E:\DATN\dataframe\train_file\71.txt,Lớn nhất có thể kể đến điều kiện ánh sáng thay đổi.
6415,E:\DATN\dataframe\train_file\71.txt,"Ảnh ở ánh sáng bình thường, ảnh bị chói sáng, ảnh bị ngược sáng, ảnh bị thiếu sáng."
6416,E:\DATN\dataframe\train_file\71.txt,Làm sao để model của chúng ta có thể cân bằng hết những hạn chế đó.
6417,E:\DATN\dataframe\train_file\71.txt,"Trong các paper gần đây nhất, hai hướng tiếp cận chủ yếu là (1) xử lý vấn đề domain và (2) đề xuất các cải tiến model deep learning."
6418,E:\DATN\dataframe\train_file\71.txt,Hình ảnh dưới đây cho thấy gần như toàn bộ các hướng tiếp cận của phương pháp Deep Learning for Face Anti-Spoofing.
6419,E:\DATN\dataframe\train_file\71.txt,"Trong đó, bạn có thể thấy:"
6420,E:\DATN\dataframe\train_file\71.txt,Commercial RGB camera: Hướng đầu tiên này nhận đầu vào là ảnh RGB.
6421,E:\DATN\dataframe\train_file\71.txt,"Điều này phổ biến hơn, vì mọi các camera thông thường hiện nay đều thu được ảnh RGB."
6422,E:\DATN\dataframe\train_file\71.txt,"Multiple modalities or specialized sensors: Hướng thứ hai là dữ liệu thu được từ một số loại sensor cammera đặc biệt, đơn cử như camera trích xuất độ sâu (Kinect, D435i), camera hồng ngoại, camera nhiệt, vân vân."
6423,E:\DATN\dataframe\train_file\71.txt,"Từ khóa Multiple modalities là để chỉ việc kết hợp nhiều dữ liệu đầu vào, ví dụ ta kết hợp cả ảnh RGB và ảnh depth thu được, với hi vọng cung cấp nhiều thông tin hữu ích hơn cho model của chúng ta."
6424,E:\DATN\dataframe\train_file\71.txt,6.1 Datasets
6425,E:\DATN\dataframe\train_file\71.txt,"(Tất cả các link dưới đây là danh sách tổng hợp các paper cho đến năm 2021, đã được phân loại theo từng phương pháp)"
6426,E:\DATN\dataframe\train_file\71.txt,6.2 Deep FAS methods with commercial RGB camera
6427,E:\DATN\dataframe\train_file\71.txt,1 Hyprid method
6428,E:\DATN\dataframe\train_file\71.txt,"Phương pháp này kết hợp những ưu điểm của hand- crafted features (mục 3.1) và mô hình deep learning, bởi vậy nên nó mới đc gọi là hyprid (lai)."
6429,E:\DATN\dataframe\train_file\71.txt,2 Common deep learning method
6430,E:\DATN\dataframe\train_file\71.txt,"Sử dụng end-to-end deep learning based method, vì xử lý bài toán như một bài classification 2 class, nên sử dụng cross entropy loss để giám sát việc huấn luyện model."
6431,E:\DATN\dataframe\train_file\71.txt,"Tuy nhiên, sử dụng mỗi binary loss chưa thể hold được toàn bộ việc huấn luyện."
6432,E:\DATN\dataframe\train_file\71.txt,"Một số paper gần đây đề xuất bổ sung thêm một số Loss như: Contrastive Loss, Triplet Loss."
6433,E:\DATN\dataframe\train_file\71.txt,Chi tiết mình sẽ cố gắng đề cập ở các bài viết sau.
6434,E:\DATN\dataframe\train_file\71.txt,"Dạo gần đây, các hướng nghiên cứu tiếp cận theo hướng pixel-wise supervision thu hút nhiều sự chú ý hơn vì nó cung cấp nhiều tín hiệu giám sát nhận biết ngữ cảnh chi tiết hơn, có lợi cho mô hình học các intrinsic spoofing cues (dịch là tín hiệu giả mạo nội tại, mình cx không chắc nữa =)), phần này vẫn còn phải đọc lại nhiều)."
6435,E:\DATN\dataframe\train_file\71.txt,"Pseudo Depth labels, Eeflection maps, Binary Mask label và 3D Point cloud maps là các điển hình cho phương pháp pixel-wise auxiliary supervisions."
6436,E:\DATN\dataframe\train_file\71.txt,Phương pháp này mô tả các dấu hiệu live/spoof cục bộ ở cấp độ pixel hoặc patch.
6437,E:\DATN\dataframe\train_file\71.txt,"Nói thêm một chút về pseudo depth, ở phương pháp này, mô hình cố gắng tạo ra các feature maps là depth maps."
6438,E:\DATN\dataframe\train_file\71.txt,Nói cách khác là cố dựng lại bản đồ độ sâu cho đối tượng.
6439,E:\DATN\dataframe\train_file\71.txt,Bạn có thể tham khảo paper: .
6440,E:\DATN\dataframe\train_file\71.txt,là một ví dụ cho phương pháp sử dụng mạng CNN kết hợp RNN để cố gắng xây dựng lại bản đồ độ sâu.
6441,E:\DATN\dataframe\train_file\71.txt,Đồng thời ở paper này giới thiệu Contrastive Depth Loss.
6442,E:\DATN\dataframe\train_file\71.txt,Mình sẽ viết một bài phân tích chi tiết về paper này ở bài viết sau.
6443,E:\DATN\dataframe\train_file\71.txt,"Một số hướng có thể suy nghĩ như là: (1) ảnh chúng ta thu được có thêm phần background dính vào (ví dụ khoảng trống ở cổ), liệu có thể loại bỏ phần này và chỉ tập trung vào khuôn mặt, có thể tham khảo ở , (2) sử dụng 3D point cloud map để giám sát các mô hình lightweight, (4) làm sao để tích hợp thêm một số thông tin phụ trợ khác, etc ..."
6444,E:\DATN\dataframe\train_file\71.txt,Sử dụng mạng GAN.
6445,E:\DATN\dataframe\train_file\71.txt,Generalized deep learning method
6446,E:\DATN\dataframe\train_file\71.txt,"Như đã nói bên trên, đó là vấn đề domain và học tổng quát."
6447,E:\DATN\dataframe\train_file\71.txt,"Sẽ như thế nào nếu gặp phải một phương pháp tấn công chưa gặp bao giờ, sẽ như thế nào nếu mô hình của chúng ta tốt với cách tấn công này nhưng fail với cách tấn công khác."
6448,E:\DATN\dataframe\train_file\71.txt,Các phương pháp Domain Adaption cần dữ liệu của miền đích target domain (không được gắn nhãn) để tìm hiểu mô hình.
6449,E:\DATN\dataframe\train_file\71.txt,Các phương pháp Domain Generalization học mô hình tổng quát mà không có kiến thức từ target domain.
6450,E:\DATN\dataframe\train_file\71.txt,"Cuối cùng, Few-shot Learning coi mỗi miền nguồn như một trung tâm dữ liệu riêng và tìm hiểu mô hình tổng quát hóa trong server thông qua tổng hợp các mô hình từ các trung tâm dữ liệu cục bộ."
6451,E:\DATN\dataframe\train_file\71.txt,"Một paper mới published gần đây nhất nằm trong phương pháp Domain Generalization là paper D2AM, với ý tưởng chung là phân chia lặp đi lặp lại các miền hỗn hợp (mixture domain) thông qua biểu diễn các miền phân biệt và đào tạo các mô hình có thể tổng quát hóa với meta-learning mà không sử dụng nhãn miền."
6452,E:\DATN\dataframe\train_file\71.txt,Bạn nên đọc:
6453,E:\DATN\dataframe\train_file\71.txt,Link paper:
6454,E:\DATN\dataframe\train_file\71.txt,6.3 Deep FAS methods with advanced sensor
6455,E:\DATN\dataframe\train_file\71.txt,: Phương pháp này bắt nguồn từ suy nghĩ rằng việc kết hợp các phương thức hoặc loại thông tin khác nhau có thể cải thiện hiệu suất (ví dụ kết hợp ảnh RGB do camnera thu được và bản đồ độ sâu depth map đc tính toán (hoặc cũng do các camera depth thu được)).
6456,E:\DATN\dataframe\train_file\71.txt,"Tuy nhiên, việc kết hợp mức độ nhiễu khác nhau và xung đột giữa các phương thức là một thách thức."
6457,E:\DATN\dataframe\train_file\71.txt,"Hơn nữa, các phương thức có ảnh hưởng định lượng khác nhau đối với kết quả dự đoán."
6458,E:\DATN\dataframe\train_file\71.txt,Phương pháp phổ biến nhất trong thực tế là kết hợp các nhúng cấp cao từ các đầu vào khác nhau bằng cách nối chúng và sau đó áp dụng softmax.
6459,E:\DATN\dataframe\train_file\71.txt,"Mình chưa có nhiều kinh nghiệm về phần này, mình sẽ cố gắng update vào các bài viết sau."
6460,E:\DATN\dataframe\train_file\71.txt,Bài đã dài rồi.
6461,E:\DATN\dataframe\train_file\71.txt,"Nhìn chung, trong hai năm trở lại đây, có lẽ do nhu cầu xã hội, các nghiên cứu lẫn paper của bài toán này tăng vọt một cách đáng kể."
6462,E:\DATN\dataframe\train_file\71.txt,Bài toán vẫn chưa tìm ra giải pháp tối ưu tổng quát nhất và vẫn đang còn rất nhiều điều cần khai phá.
6463,E:\DATN\dataframe\train_file\71.txt,"Ở các bài viết tiếp theo, mình sẽ đi sâu vào phân tích chi tiết một số phương pháp giải quyết bài toán Face Anti-spoofing và cách triển khai nó trong thực tế."
6464,E:\DATN\dataframe\train_file\71.txt,Có thể followđể đón đọc các bài viết tiếp theo nhé
6465,E:\DATN\dataframe\train_file\72.txt,Một ứng dụng nho nhỏ của giải thuật di truyền trong Reinforcement Learning - Sinh chuỗi tương tự
6466,E:\DATN\dataframe\train_file\72.txt,Lời mở đầu
6467,E:\DATN\dataframe\train_file\72.txt,Xin chào các bạn.
6468,E:\DATN\dataframe\train_file\72.txt,Chắc hẳn chúng ta đã không còn xa lạ gì với những thuật toán Reinforcement Learning sử dụng Deep Learning rồi phải không.
6469,E:\DATN\dataframe\train_file\72.txt,Có bao giờ bạn đặt ra câu hỏi rằng thay vì chúng ta cố gắng đi tìm những kiến trúc mạng khổng lồ rồi cố gắng tối ưu nó thì chúng ta sẽ thử một trong những phương pháp khác không cần dùng đến mạng nơ ron chưa?
6470,E:\DATN\dataframe\train_file\72.txt,Nếu bạn cũng đang có những băn khoăn như vậy thì bài viết này sẽ dành cho bạn.
6471,E:\DATN\dataframe\train_file\72.txt,"Trong quá trình tiến hóa tự nhiên, các đặc điểm sinh học thay đổi và các đặc điểm mới được tạo ra chỉ đơn giản là do một số đặc điểm mang lại lợi thế sinh tồn và sinh sản."
6472,E:\DATN\dataframe\train_file\72.txt,Kết quả là những sinh vật đó có thể tạo ra nhiều bản sao về di truyền học của chúng hơn trong những thế hệ tiếp theo.
6473,E:\DATN\dataframe\train_file\72.txt,"Khả năng tồn tại của một gen phụ thuộc hoàn toàn vào môi trường, môi trường này thường không thể đoán trước và liên tục thay đổi."
6474,E:\DATN\dataframe\train_file\72.txt,"Trong trường hợp áp dụng trong khoa học máy tính, quá trình tiến hóa mô phỏng đơn giản hơn nhiều, vì chúng ta thường muốn tối đa hóa hoặc giảm thiểu một số duy nhất, chẳng hạn như giá trị của hàm mất mát khi huấn luyện một mạng nơ-ron."
6475,E:\DATN\dataframe\train_file\72.txt,Trong bài này chúng ta sẽ tìm hiểu một hướng tiếp cận mới của RF khi không dùng đến Deep Learning mà sử dụng Genertic Algorithms.
6476,E:\DATN\dataframe\train_file\72.txt,"Để minh hoạ cho hoạt động của bài toán, mình sẽ sử dụng một ứng dụng rất đơn giản nhưng thú vị đó chính là Sinh chuỗi tương tự với một chuỗi đầu vào bất kì."
6477,E:\DATN\dataframe\train_file\72.txt,OK chúng ta bắt đầu thôi
6478,E:\DATN\dataframe\train_file\72.txt,Nhìn lại về học tăng cường sử dụng DL
6479,E:\DATN\dataframe\train_file\72.txt,Học tăng cường sử dụng DL
6480,E:\DATN\dataframe\train_file\72.txt,Cùng nhìn lại một chút về học tăng cường.
6481,E:\DATN\dataframe\train_file\72.txt,Tại sao chúng ta thậm chí sẽ nghĩ đến việc loại bỏ backpropagation.
6482,E:\DATN\dataframe\train_file\72.txt,"Trong khi cả DQN và policy gradient approach, chúng ta đều tạo ra một agent có policy của nó phụ thuộc vào tham số của mạng nơ ron để xấp xỉ Q function hay policy function."
6483,E:\DATN\dataframe\train_file\72.txt,"Như trong hình dưới đây, agent sẽ tương tác với môi trường, thu thập các kinh nghiệm và sau đó sử dụng lan truyền ngược để cải thiện độ chính xác của mạng nơ-ron."
6484,E:\DATN\dataframe\train_file\72.txt,Đó là policy của nó.
6485,E:\DATN\dataframe\train_file\72.txt,"Chúng ta cần phải điều chỉnh cẩn thận một số siêu tham số khác nhau, từ việc chọn hàm tối ưu phù hợp, kích thước của mini-batch và tốc độ học để quá trình huấn luyện diễn ra ổn định và thành công."
6486,E:\DATN\dataframe\train_file\72.txt,Nhưng có một vấn đề là dù đã chọn lựa rất kĩ các siêu tham số đó thì cũng không có gì khẳng định thuật toán sẽ học thành công nếu như các kĩ thuật sử dụng đạo hàm đưa chúng ta để một giải pháp tối ưu cục bộ thay vì tối ưu toàn cục.
6487,E:\DATN\dataframe\train_file\72.txt,"Đối với các thuật toán dựa trên các mạng nơ ron, các agent của chúng ta đã tương tác với môi trường, thu thập kinh nghiệm và sau đó học hỏi từ những kinh nghiệm đó."
6488,E:\DATN\dataframe\train_file\72.txt,Chúng ta lặp đi lặp lại quy trình tương tự cho mỗi epoch cho đến khi kết thúc quá trình học.
6489,E:\DATN\dataframe\train_file\72.txt,"Tùy thuộc vào môi trường và độ phức tạp của mạng, việc tạo một agent với các siêu tham số phù hợp có thể cực kỳ khó khăn."
6490,E:\DATN\dataframe\train_file\72.txt,"Hơn nữa, để có thể sử dụng được gradient descent và backpropagation, chúng ta cần một mô hình khả vi."
6491,E:\DATN\dataframe\train_file\72.txt,Chắc chắn có những mô hình thú vị và hữu ích mà bạn có thể xây dựng nhưng lại không thể huấn luyện được với gradient descent do nó không khả vi.
6492,E:\DATN\dataframe\train_file\72.txt,Điều này dẫn đến một hướng mới chúng ta có thể tiếp cận đó chính là thuật toán tiến hoá
6493,E:\DATN\dataframe\train_file\72.txt,Quá trình học dựa trên thuật toán tiến hoá
6494,E:\DATN\dataframe\train_file\72.txt,"Vậy thay vì tạo ra một agent và cải thiện nó, thay vào đó chúng ta có thể học hỏi từ Charles Darwin và sử dụng quá trình tiến hóa bằng chọn lọc tự nhiên."
6495,E:\DATN\dataframe\train_file\72.txt,"Chúng ta có thể sinh ra nhiều agent khác nhau với các bộ tham số (weights) khác nhau, quan sát tác nhân nào làm tốt nhất và “lai tạo” tác nhân tốt nhất để con cháu có thể thừa hưởng những đặc điểm mong muốn của cha mẹ chúng — giống như trong chọn lọc tự nhiên."
6496,E:\DATN\dataframe\train_file\72.txt,Chúng ta có thể mô phỏng sự tiến hóa sinh học bằng các thuật toán.
6497,E:\DATN\dataframe\train_file\72.txt,Chúng ta sẽ không cần phải vật lộn để điều chỉnh các siêu tham số và đợi mô hình được huấn luyện qua rất nhiều epoch để xem liệu agent có đang học “chính xác” hay không.
6498,E:\DATN\dataframe\train_file\72.txt,"Thay vào đó, chúng ta chỉ cần chọn các agent đã hoạt động tốt hơn."
6499,E:\DATN\dataframe\train_file\72.txt,Chúng ta có thẻ mô tả hoạt động của quá trình này trong hình sau
6500,E:\DATN\dataframe\train_file\72.txt,Loại thuật toán này không yêu cầu chúng ta huấn luyện một agent riêng lẻ.
6501,E:\DATN\dataframe\train_file\72.txt,Nó không dựa vào gradient và được gọi một cách khác là gradient-free algorithm.
6502,E:\DATN\dataframe\train_file\72.txt,Học tăng cường với thuật toán tiến hoá
6503,E:\DATN\dataframe\train_file\72.txt,"Trong phần này chúng ta sẽ nói về cách làm thế nào để tận dụng chiến lược tiến hoá, và chúng ta sẽ trình bày ngắn gọn cách để định nghĩa agent tốt nhất."
6504,E:\DATN\dataframe\train_file\72.txt,Tiếp theo chúng ta sẽ nói đến cách thức tổ hợp để sinh ra một agent mới từ một agent sẵn có.
6505,E:\DATN\dataframe\train_file\72.txt,"Sự phát triển này là một quá trình nhiều thế hệ, vì vậy chúng ta sẽ thảo luận về điều đó và tóm tắt lại toàn bộ các quá trình huấn luyện."
6506,E:\DATN\dataframe\train_file\72.txt,Lý thuyết tiến hoá trong sinh học
6507,E:\DATN\dataframe\train_file\72.txt,"Nếu bạn còn nhớ các kiến thức trong môn sinh học từ hồi học phổ thông, thì chọn lọc tự nhiên sẽ chọn ra những cá thể “phù hợp nhất” từ mỗi thế hệ."
6508,E:\DATN\dataframe\train_file\72.txt,"Trong sinh học, điều này đại diện cho những cá thể có tỉ lệ sống sót thành công lớn nhất và do đó đã truyền thông tin di truyền của họ cho các thế hệ tiếp theo."
6509,E:\DATN\dataframe\train_file\72.txt,Những con chim có hình dạng mỏ thích hợp hơn trong việc lấy hạt từ cây sẽ có nhiều thức ăn hơn và do đó có nhiều khả năng sống sót hơn để truyền gen chứa hình dạng mỏ đó cho con cháu của chúng.
6510,E:\DATN\dataframe\train_file\72.txt,"Nhưng hãy nhớ rằng, khái niệm ""phù hợp nhất"" ở đây phải liên quan đến môi trường."
6511,E:\DATN\dataframe\train_file\72.txt,Một con gấu Bắc Cực thích nghi tốt với các chỏm băng ở vùng cực nhưng sẽ rất không thích hợp trong các khu rừng nhiệt đới Amazon hay sa mạc Sahara.
6512,E:\DATN\dataframe\train_file\72.txt,"Trong sinh học, mỗi đột biến thay đổi rất nhỏ các đặc điểm của sinh vật, do đó khó có thể phân biệt thế hệ này với thế hệ khác."
6513,E:\DATN\dataframe\train_file\72.txt,"Tuy nhiên, việc cho phép những đột biến và biến thể này tích lũy qua nhiều thế hệ sẽ cho phép những thay đổi có thể nhận thấy được."
6514,E:\DATN\dataframe\train_file\72.txt,"Trong quá trình tiến hóa của mỏ chim, ví dụ, một quần thể ban đầu các loài chim sẽ có hình dạng mỏ gần giống nhau."
6515,E:\DATN\dataframe\train_file\72.txt,"Nhưng theo thời gian, các đột biến ngẫu nhiên đã được đưa vào quần thể."
6516,E:\DATN\dataframe\train_file\72.txt,"Hầu hết các đột biến này có thể không ảnh hưởng đến chim hoặc thậm chí có tác động có hại, nhưng với một quần thể đủ lớn và đủ thế hệ, các đột biến ngẫu nhiên xảy ra ảnh hưởng có lợi đến hình dạng mỏ."
6517,E:\DATN\dataframe\train_file\72.txt,Những con chim có chiếc mỏ phù hợp hơn sẽ có lợi thế kiếm thức ăn hơn những con chim khác và do đó chúng có khả năng di truyền gen cao hơn.
6518,E:\DATN\dataframe\train_file\72.txt,"Do đó, thế hệ tiếp theo sẽ có tần số tăng lên của gen mỏ có hình dạng thuận lợi."
6519,E:\DATN\dataframe\train_file\72.txt,Lý thuyết tiến hoá trong khoa học máy tính
6520,E:\DATN\dataframe\train_file\72.txt,"Trong học tăng cường sử dụng thuật toán tiến hóa, chúng ta đang chọn các đặc điểm mang lại cho agent của chúng ta phần thưởng cao nhất trong một môi trường nhất định và theo đặc điểm."
